prefix,term,df,ttf
effect,effect.to,562,562
effect,effects.therefore,562,562
effect,effects.our,560,562
effect,effecti,535,560
effect,effectene,534,737
effect,effectiv,518,530
effect,effects.conclusions,512,512
effect,effect.based,508,508
effect,effectson,496,500
effect,effecteur,478,556
effect,effect.there,475,478
effect,effect.at,469,470
effect,effectivité,466,490
effect,effect.conclusions,461,461
effect,effects.there,455,455
effect,effector:target,439,481
effect,effect.and,436,437
effect,effectrices,436,540
drought,drought,247335,649265
drought,droughts,44103,66815
drought,droughty,918,1058
drought,droughted,761,1259
drought,drought.the,441,457
drought,drought's,196,204
drought,droughtmaster,116,173
drought,drought.in,114,115
drought,drought’s,104,113
drought,droughts.the,85,86
drought,droughttolerant,80,82
drought,drought.this,74,74
drought,droughting,64,99
drought,drought.it,61,62
drought,droughtresistant,59,63
drought,droughtprone,53,57
drought,drought.however,38,38
drought,droughtstress,37,41
drought,droughtiness,36,41
drought,drought.these,33,33
drought,drought.we,32,32
drought,droughtscape,31,31
drought,droughtresistance,30,30
drought,drought.a,28,28
drought,droughts.in,28,28
drought,droughts.this,27,27
drought,droughttolerance,27,29
drought,droughtand,26,26
drought,drought.to,24,24
drought,drought.our,21,21
drought,drought.moreover,20,20
drought,droughtinduced,20,20
drought,drought.there,19,19
drought,droughtstressed,19,19
drought,drought.as,18,18
drought,drought.for,18,18
drought,drought.water,18,18
drought,drought.after,17,17
drought,drought.thus,17,17
drought,droughtdrought,17,27
drought,drought.furthermore,16,16
drought,drought.therefore,16,18
drought,drought.based,15,15
drought,drought.results,15,15
drought,drought.so,14,14
drought,droughtconditions,14,14
drought,drought.among,13,13
drought,droughtaffected,13,13
drought,droughtness,13,15
drought,drought.during,12,12
drought,drought.eng.uci.edu,12,12
drought,drought.on,12,12
drought,drought.under,12,12
drought,droughtcast,12,48
drought,drought.and,11,11
drought,drought.by,11,11
drought,droughts.as,11,11
drought,droughts.it,11,11
drought,droughtsensitive,11,12
drought,droughtstricken,11,11
drought,drought.although,10,10
drought,drought.at,10,10
drought,drought2,10,10
drought,droughtrelated,10,10
drought,drought.according,9,9
drought,drought.but,9,9
drought,drought.keywords,9,9
drought,droughts.to,9,9
drought,drought.from,8,8
drought,drought.methods,8,8
drought,drought.most,8,8
drought,drought.some,8,8
drought,drought.when,8,8
drought,drought.with,8,9
drought,drought1,8,8
drought,droughtgard,8,20
drought,droughtin,8,8
drought,droughtnet,8,8
drought,droughton,8,8
drought,droughtproof,8,8
drought,droughtproofing,8,8
drought,droughts.we,8,8
drought,droughtâ,8,9
drought,drought.its,7,7
drought,drought.meanwhile,7,7
drought,drought.melatonin,7,7
drought,drought.net.hst2017,7,7
drought,drought.they,7,7
drought,droughtdb,7,13
drought,droughts.however,7,7
drought,droughts.keywords,7,7
drought,droughts.these,7,7
drought,droughttego,7,22
drought,drought.all,6,6
drought,drought.compared,6,6
drought,drought.drought,6,6
drought,drought.finally,6,6
drought,drought.hence,6,6
drought,drought.several,6,6
drought,drought.three,6,6
disaster,disaster,315225,626847
disaster,disasters,179079,275483
disaster,disasters.the,708,720
disaster,disaster.the,614,624
disaster,disaster's,478,536
disaster,disasters.this,266,267
disaster,disasters.in,254,260
disaster,disaster’s,242,262
disaster,disaster.this,195,197
disaster,disaster.in,182,185
disaster,disasterous,175,189
disaster,disasters.it,125,125
disaster,disaster.it,121,123
disaster,disasters.a,86,87
disaster,disasters.however,65,65
disaster,disaster.a,64,64
disaster,disasters.we,62,62
disaster,disaster.we,59,60
disaster,disasters.to,56,56
disaster,disaster.methods,50,50
disaster,disasters.based,50,50
disaster,disaster.however,47,47
disaster,disaster.to,46,46
disaster,disasters.as,44,44
disaster,disasters.therefore,44,44
disaster,disastersnatural,43,43
disaster,disastermanagement,41,43
disaster,disasters.these,39,39
disaster,disasterprone,38,39
disaster,disaster.based,37,37
disaster,disaster.therefore,35,35
disaster,disasters.total,32,32
disaster,disastersvolume,31,31
disaster,disaster.for,30,32
disaster,disaster.despite,29,29
disaster,disaster:a,29,29
disaster,disasterina,29,56
disaster,disasterrelated,29,30
disaster,disasters.methods,29,29
disaster,disasters.there,29,29
disaster,disaster.at,28,28
disaster,disaster.so,27,27
disaster,disasterin,27,27
disaster,disaster.results,25,25
disaster,disaster.these,25,25
disaster,disasters.at,25,25
disaster,disaster.according,24,24
disaster,disaster.on,24,24
disaster,disasterthe,24,25
disaster,disaster.as,23,24
disaster,disasters.according,23,23
disaster,disasters.on,23,24
disaster,disaster.there,22,22
disaster,disaster.finally,21,21
disaster,disaster.with,21,21
disaster,disasters.for,21,21
disaster,disaster.and,20,20
disaster,disaster.by,20,20
disaster,disasternatural,20,20
disaster,disasters.keywords,20,20
disaster,disasters.so,20,20
disaster,disasters.with,20,20
disaster,disaster.from,19,19
disaster,disasters.they,19,19
disaster,disasters.through,18,18
disaster,disastersin,18,18
disaster,disaster.but,17,17
disaster,disaster.keywords,17,17
disaster,disasters.after,17,17
disaster,disasterâ,17,17
disaster,disaster.just,16,16
disaster,disaster1,16,18
disaster,disastered,16,19
disaster,disasterprevention,16,16
disaster,disasters.and,16,16
disaster,disasters.disaster,16,20
disaster,disasters.one,16,16
disaster,disaster.an,15,15
disaster,disaster.thus,15,15
disaster,disaster.when,15,15
disaster,disasteraffected,15,15
disaster,disasters.although,15,15
disaster,disasters.thus,15,15
disaster,disasters1,15,15
disaster,disastersjournal,15,17
disaster,disaster.then,14,14
disaster,disasters.finally,14,14
disaster,disasters.our,14,14
disaster,disasters:a,14,14
disaster,disaster.through,13,13
disaster,disaster2,13,14
disaster,disasterrisk,13,13
disaster,disasters.natural,13,13
disaster,disasters.using,13,14
disaster,disaster.disaster,12,13
disaster,disaster.i,12,12
disaster,disasteraware,12,18
disaster,disasters.all,12,12
disaster,disasters.an,12,12
disaster,disasters.but,12,12
decarb,decarboxylase,41353,62924
decarb,decarboxylation,20183,29044
decarb,decarbonization,17157,24675
decarb,decarbonisation,6678,9686
decarb,decarboxylative,6114,9261
decarb,decarbonylation,3682,5064
decarb,decarbonizing,3618,4009
decarb,decarburization,3462,6080
decarb,decarbonize,3255,3551
decarb,decarboxylated,2392,2915
decarb,decarbonized,2268,2600
decarb,decarboxylases,1712,2356
decarb,decarbonising,1613,1794
decarb,decarbonise,1369,1475
decarb,decarboxylierung,1259,1370
decarb,decarbonation,1250,1763
decarb,decarboxylating,808,992
decarb,decarbonylative,803,1324
decarb,decarbonised,768,864
decarb,decarburized,709,1177
decarb,decarboxylate,608,689
decarb,decarboxyliert,393,394
decarb,decarboxylates,306,326
decarb,decarburizing,298,411
decarb,decarburisation,296,560
decarb,decarboxylations,288,359
decarb,decarbonylierung,280,320
decarb,decarbonylated,259,309
decarb,decarbonated,224,304
decarb,decarboxy,210,273
decarb,decarbonylase,144,200
decarb,decarbamoyl,137,208
decarb,decarbonatation,105,135
decarb,decarboxylieren,99,99
decarb,decarboxilase,93,96
decarb,decarbonizes,76,89
decarb,decarboxilasa,69,101
decarb,decarboxymethyl,68,93
decarb,decarbamylation,65,102
decarb,decarbamoylation,64,133
decarb,decarboxylierende,63,80
decarb,decarbonylate,62,64
decarb,decarburation,62,89
decarb,decarbonizzazione,60,75
decarb,decarbonylations,60,75
decarb,decarbonylates,57,62
decarb,decarb,55,66
decarb,decarbonatization,54,59
decarb,decarbamoylsaxitoxin,53,56
decarb,decarburised,52,81
decarb,decarbazine,45,49
decarb,decarbonyliert,44,44
decarb,decarboxylic,40,46
decarb,decarbalkoxylation,39,51
decarb,decarbethoxylation,39,44
decarb,decarbomethoxylation,38,44
decarb,decarbon,37,39
decarb,decarbono,37,41
decarb,decarbonyl,36,47
decarb,decarbonises,35,35
decarb,decarbonee,34,42
decarb,decarbonylating,33,33
decarb,decarboxyl,31,41
decarb,decarboxylation.the,30,31
decarb,decarburising,30,45
decarb,decarbone,29,32
decarb,decarboxylierenden,29,38
decarb,decarbo,27,51
decarb,decarbomethoxy,27,36
decarb,decarbonate,26,28
decarb,decarboxylasen,26,32
decarb,decarbonating,25,30
decarb,decarburize,24,25
decarb,decarboxylierungsprodukt,23,23
decarb,decarbonees,22,24
decarb,decarboxilation,22,22
decarb,decarboxylase67,22,23
decarb,decarboner,20,20
decarb,decarboxylase.the,20,20
decarb,decarboxylase65,20,23
decarb,decarboxylierungsprodukte,20,20
decarb,decarboxlyase,19,19
decarb,decarbamoylmitomycin,18,25
decarb,decarboxylase1,17,18
decarb,decarbonylases,16,26
decarb,decarbox,16,16
decarb,decarboidratos,15,15
decarb,decarbomethoxylated,15,17
decarb,decarboxylierungen,15,15
decarb,decarburization.the,15,15
decarb,decarbonylieren,14,14
decarb,decarbonylierende,14,21
decarb,decarboxamido,14,36
decarb,decarbonizer,13,18
decarb,decarboxlase,13,15
decarb,decarboxyase,13,14
decarb,decarboxyle,13,13
decarb,decarboxylierten,13,13
decarb,decarboxylierungs,13,13
decarb,decarboxyprothrombin,13,25
cyclone,cyclone,50742,95925
cyclone,cyclones,32781,55247
cyclone,cycloneda,547,745
cyclone,cyclone's,385,465
cyclone,cyclone’s,162,199
cyclone,cyclone.the,83,89
cyclone,cycloneii,78,78
cyclone,cycloneuralia,63,84
cyclone,cyclonerodiol,59,83
cyclone,cyclones.the,58,60
cyclone,cyclonephelium,49,78
cyclone,cycloneuralians,34,65
cyclone,cycloneⅱ,33,34
cyclone,cycloneuralian,27,39
cyclone,cycloneritida,23,24
cyclone,cycloneiii,19,20
cyclone,cyclonet,18,40
cyclone,cyclone.in,17,18
cyclone,cyclone.this,14,14
cyclone,cycloned,14,15
cyclone,cyclonene,14,25
cyclone,cyclonen,13,13
cyclone,cyclonerane,13,18
cyclone,cyclones.in,13,13
cyclone,cycloneiv,12,16
cyclone,cycloneophyl,11,18
cyclone,cyclonema,10,15
cyclone,cycloneosamandion,10,12
cyclone,cycloneuroterus,10,27
cyclone,cyclonev,10,10
cyclone,cycloneâ,10,10
cyclone,cyclone.it,9,10
cyclone,cyclone.on,9,9
cyclone,cyclones.this,9,9
cyclone,cyclone2,8,9
cyclone,cyclone44,8,10
cyclone,cyclonedds,8,15
cyclone,cycloneosamandione,8,9
cyclone,cyclonerotriol,8,12
cyclone,cycloneⅲ,8,9
cyclone,cyclone을,8,9
cyclone,cyclonelike,7,7
cyclone,cycloneolitsol,7,9
cyclone,cyclones.a,7,7
cyclone,cyclonetm,7,8
cyclone,cyclonexis,7,12
cyclone,cyclone.when,6,6
cyclone,cyclone30,6,6
cyclone,cycloneophylplatinum,6,10
cyclone,cycloneosamandions,6,8
cyclone,cycloneren,6,12
cyclone,cyclones.it,6,6
cyclone,cyclones.we,6,6
cyclone,cycloneseq,6,11
cyclone,cycloneⅱseries,6,6
cyclone,cyclone.at,5,5
cyclone,cycloneolitsin,5,6
cyclone,cyclones.as,5,5
cyclone,cyclones.for,5,5
cyclone,cyclones.these,5,5
cyclone,cyclonexane,5,5
cyclone,cyclone.a,4,4
cyclone,cyclone.besides,4,4
cyclone,cyclone.by,4,4
cyclone,cyclone.however,4,4
cyclone,cyclone.they,4,4
cyclone,cyclone_ess,4,4
cyclone,cyclonedx,4,4
cyclone,cyclonervilol,4,6
cyclone,cyclonervosa,4,4
cyclone,cyclones.using,4,4
cyclone,cyclones.when,4,4
cyclone,cyclonex,4,14
cyclone,cycloneximide,4,4
cyclone,cyclone의,4,5
cyclone,cyclone.according,3,3
cyclone,cyclone.after,3,3
cyclone,cyclone.both,3,3
cyclone,cyclone.most,3,3
cyclone,cyclone.results,3,3
cyclone,cyclone.there,3,3
cyclone,cyclone.with,3,3
cyclone,cyclone10,3,3
cyclone,cyclone3,3,3
cyclone,cyclone:a,3,3
cyclone,cyclone_itg,3,3
cyclone,cyclone_itg_deltaf_590kmesh,3,3
cyclone,cyclonebased,3,3
cyclone,cyclonegaja,3,3
cyclone,cyclonemore,3,3
cyclone,cycloneolignan,3,4
cyclone,cycloneophylpalladium,3,4
cyclone,cycloneprone,3,3
cyclone,cycloneran,3,4
cyclone,cyclones.according,3,3
cyclone,cyclones.an,3,3
cyclone,cyclones.another,3,3
cyclone,cyclones.however,3,3
cyclone,cyclones.if,3,3
cyclone,cyclones.on,3,3
control,control,11084950,20317836
control,controlled,2692124,3380026
control,controls,1636121,2528690
control,controlling,1160735,1329549
control,controller,597302,1166757
control,controle,253274,397877
control,controllers,193574,295693
control,controllable,148339,178238
control,controllability,55507,83966
control,controles,40809,58428
control,controlar,36871,39930
control,control.the,20040,20732
control,controlado,18566,20875
control,controlada,16831,20253
control,controllo,14299,18626
control,controlados,12149,13933
control,controler,10827,11666
control,controls.the,9634,9934
control,controladas,8828,9663
control,controlador,8440,13733
control,controlee,7258,7923
control,controling,6605,7243
control,controlo,6520,8608
control,controllably,6228,6439
control,controled,6056,6521
control,controller's,5959,6654
control,controladores,5741,8717
control,controla,5568,5920
control,control.in,4057,4142
control,controlando,3634,3756
control,controls.results,3622,3622
control,controlees,3507,3762
control,controlan,3442,3634
control,control.this,2962,2973
control,controlant,2855,3059
control,controll,2818,3249
control,controller.the,2802,2904
control,control.results,2629,2633
control,controls.in,2311,2359
control,control.it,2196,2210
control,controladoria,2136,4606
control,control.methods,2067,2067
control,controlent,2048,2167
control,control's,1904,2070
control,controlli,1846,2240
control,controller’s,1818,2036
control,controls.we,1769,1789
control,control.a,1686,1694
control,controls.a,1512,1521
control,controlam,1496,1555
control,controleur,1493,2427
control,control.conclusion,1365,1365
control,controlled.the,1354,1359
control,controlgroup,1323,1402
control,control.we,1273,1277
control,controls.conclusion,1238,1238
control,controlable,1192,1283
control,controllings,1172,1450
control,controls.this,1165,1167
control,controllingu,1056,1592
control,controlateral,1049,1243
control,controleurs,1003,1552
control,control.however,995,1011
control,controlables,941,1102
control,controls.there,939,955
control,controls.these,882,885
control,controllare,863,921
control,controls.our,840,844
control,control.to,835,835
control,control.there,822,837
control,control.these,809,811
control,control’s,787,864
control,control.after,776,785
control,controllato,776,828
control,controlgear,755,817
control,controls.conclusions,753,753
control,control.all,724,731
control,controls.methods,712,712
control,controlaron,709,744
control,controls.all,707,709
control,controllata,641,679
control,control.at,638,645
control,controls.patients,610,613
control,control1,607,640
control,controlen,586,598
control,controleren,581,640
control,controladora,573,661
control,control.based,564,564
control,controlnet,561,859
control,controls.serum,561,578
control,control.on,514,517
control,controls.no,509,509
control,control.therefore,499,499
control,control.for,495,501
control,controllership,490,844
control,control.conclusions,479,479
control,controlof,477,484
control,control.as,468,471
control,controlat,468,516
control,controllers.the,451,458
consum,consumption,1873354,3122190
consum,consumer,760183,1248721
consum,consumers,628785,1063269
consum,consuming,410629,443608
consum,consumed,290884,356090
consum,consumo,209486,359178
consum,consume,133902,151576
consum,consumes,61865,64688
consum,consumidores,49669,70720
consum,consumidor,47360,69456
consum,consumer's,23704,29241
consum,consumerism,22698,30499
consum,consumptions,16781,19373
consum,consumer’s,16145,20716
consum,consumptive,13440,22016
consum,consumable,11254,13734
consum,consumables,9272,12170
consum,consumir,8109,8980
consum,consummate,8061,8405
consum,consumidos,5900,6617
consum,consumida,5726,6392
consum,consumen,5503,6466
consum,consumos,5396,6723
consum,consumido,5319,5793
consum,consumerist,5244,6030
consum,consummation,4867,5379
consum,consumption.the,4228,4314
consum,consum,3946,6059
consum,consumidas,3220,3557
consum,consumismo,2646,3143
consum,consummated,2532,2655
consum,consumi,2322,3024
consum,consummatory,2162,3173
consum,consumatori,1957,2481
consum,consumatore,1868,2325
consum,consummating,1803,1890
consum,consument,1790,2358
consum,consumidoras,1648,2091
consum,consumers.the,1591,1621
consum,consumenten,1441,2161
consum,consumption.in,1333,1340
consum,consumista,1242,1326
consum,consumidora,1184,1328
consum,consumption.this,1164,1170
consum,consumieron,1162,1461
consum,consumiram,985,1253
consum,consump,920,964
consum,consumado,907,1027
consum,consumptie,886,1116
consum,consumindo,828,881
consum,consumtion,796,1005
consum,consumersâ,755,1111
consum,consumiendo,686,710
consum,consuma,679,711
consum,consumiam,677,836
consum,consumption.it,593,601
consum,consumers.this,573,576
consum,consumidors,555,820
consum,consumerista,518,618
consum,consumers.in,510,512
consum,consumption.a,488,490
consum,consumptives,486,542
consum,consumación,477,516
consum,consummates,477,482
consum,consumimos,455,473
consum,consumption.we,453,456
consum,consumerization,421,626
consum,consumian,409,458
consum,consumer.the,388,392
consum,consumedly,379,386
consum,consumiu,377,423
consum,consumerâ,373,530
consum,consumia,373,418
consum,consuming.the,349,350
consum,consumados,344,394
consum,consumacion,339,374
consum,consumeristas,335,406
consum,consumption.however,334,335
consum,consumada,331,336
consum,consumistas,325,342
consum,consumían,314,373
consum,consuming.in,307,307
consum,consuman,301,307
consum,consumio,301,347
consum,consumption's,300,326
consum,consummately,298,301
consum,consumption.to,279,279
consum,consumió,261,338
consum,consumption.therefore,259,259
consum,consumérisme,248,285
consum,consumed.the,240,242
consum,consumibles,236,277
consum,consumar,235,243
consum,consumirem,234,246
consum,consums,231,311
consum,consumação,230,259
consum,consumeristic,228,266
consum,consumption.results,219,219
consum,consumériste,216,236
consum,consumers.it,213,213
condition,conditions,9214867,12214206
condition,condition,3142472,4110964
condition,conditional,331687,476234
condition,conditioning,253253,397350
condition,conditioned,208859,286268
condition,conditionally,35522,42372
condition,conditions.the,30717,31353
condition,conditioner,23364,37491
condition,condition.the,12589,12775
condition,conditioners,12368,17401
condition,conditionality,12278,17896
condition,conditionals,6570,11298
condition,conditions.in,6366,6409
condition,conditions.this,5138,5148
condition,conditionne,4435,4559
condition,conditionnement,3827,4954
condition,conditions.it,3135,3145
condition,conditions.we,3004,3038
condition,conditions.a,2957,2970
condition,conditionnent,2722,2755
condition,condition.in,2400,2415
condition,conditionnelle,2045,2561
condition,condition.this,2007,2012
condition,conditions.results,1829,1831
condition,conditions.these,1611,1613
condition,condition.it,1604,1608
condition,conditionalities,1507,1928
condition,conditions.to,1434,1439
condition,condition.we,1432,1442
condition,conditionnee,1421,1505
condition,condition.a,1294,1297
condition,condition's,1279,1325
condition,conditions.however,1259,1260
condition,conditionnel,1186,1891
condition,conditionings,1084,1263
condition,conditions.for,1046,1049
condition,conditions.methods,1017,1019
condition,conditions.as,879,881
condition,conditionnelles,875,1085
condition,conditionnant,847,862
condition,conditions.our,781,783
condition,conditions.therefore,773,774
condition,conditionnée,765,793
condition,conditionner,743,759
condition,conditions.based,740,740
condition,condition.results,727,728
condition,conditions.by,714,715
condition,conditionné,712,756
condition,conditions.there,691,700
condition,condition.to,667,667
condition,conditions.at,662,662
condition,conditions.an,635,636
condition,conditionnels,633,805
condition,conditions.finally,610,611
condition,condition.methods,609,609
condition,conditions.furthermore,580,580
condition,condition’s,574,596
condition,conditions.with,561,561
condition,conditions.conclusion,555,555
condition,conditions.moreover,551,552
condition,condition.conclusion,548,548
condition,condition.however,534,537
condition,conditions.keywords,530,530
condition,conditions.and,528,528
condition,conditions.then,521,521
condition,conditions.when,519,520
condition,conditionnes,515,572
condition,conditions.after,515,515
condition,conditions.thus,515,515
condition,conditions.on,496,497
condition,conditionnees,485,509
condition,conditionalization,473,736
condition,conditions1,473,474
condition,conditionnements,463,513
condition,condition.these,454,454
condition,conditions.under,446,449
condition,conditions.all,432,433
condition,conditions.according,421,421
condition,conditionsof,421,424
condition,condition.there,415,416
condition,conditions.materials,410,410
condition,conditions.using,410,410
condition,condition.for,401,403
condition,conditions.although,365,365
condition,conditions.two,365,365
condition,conditions.one,361,362
condition,condition.by,355,355
condition,conditions.they,354,355
condition,conditions.key,353,353
condition,condition.as,345,346
condition,condition.at,344,347
condition,condition.therefore,342,342
condition,condition.and,341,344
condition,conditions.conclusions,339,339
condition,condition.when,328,332
condition,conditions.from,320,320
condition,condition.based,316,316
condition,condition.after,311,312
condition,conditions.during,310,311
condition,conditions.some,308,308
cold,cold,916148,1546234
cold,colder,25517,28756
cold,coldest,9062,10383
cold,colds,6556,8712
cold,coldness,4165,5403
cold,coldwater,1831,2547
cold,colditz,822,1086
cold,coldly,804,854
cold,colding,579,748
cold,coldspots,550,901
cold,coldstream,456,576
cold,colden,455,600
cold,coldwell,432,614
cold,coldfusion,317,762
cold,coldfield,235,312
cold,coldspot,234,346
cold,cold.the,227,229
cold,coldplay,172,313
cold,coldblooded,171,225
cold,coldfire,170,232
cold,coldwar,160,171
cold,coldiron,147,205
cold,coldstart,120,185
cold,coldharbour,106,202
cold,coldworked,105,137
cold,coldenia,94,149
cold,coldblood,90,186
cold,coldformed,88,97
cold,coldren,86,108
cold,coldworking,85,134
cold,coldman,84,98
cold,coldingham,83,124
cold,coldplate,81,183
cold,coldham,80,101
cold,coldfinger,73,136
cold,coldrolled,71,74
cold,coldhead,70,107
cold,coldstorage,67,82
cold,colde,65,92
cold,coldheartedness,65,85
cold,coldhearted,63,72
cold,cold.in,62,62
cold,cold.it,60,62
cold,coldpressed,59,62
cold,coldewey,58,73
cold,coldbox,55,88
cold,coldeportes,55,73
cold,coldand,54,59
cold,coldea,52,62
cold,coldset,51,72
cold,coldbrook,47,109
cold,coldex,45,81
cold,coldstore,43,80
cold,cold1,41,75
cold,coldiretti,41,57
cold,coldroom,41,57
cold,coldadapted,40,43
cold,cold.this,39,39
cold,coldrey,38,63
cold,coldframe,36,47
cold,coldhardiness,36,47
cold,coldwaves,36,47
cold,colded,34,42
cold,coldplates,34,40
cold,coldu,34,174
cold,coldwork,34,39
cold,cold.methods,33,33
cold,coldplay’s,33,68
cold,coldfoot,32,45
cold,colding's,32,38
cold,coldmass,31,43
cold,coldrolling,31,31
cold,coldspring,31,40
cold,coldefy,30,38
cold,coldicott,30,42
cold,coldinduced,30,33
cold,coldarc,29,47
cold,coldframes,28,33
cold,coldigioco,28,78
cold,coldplay's,28,33
cold,cold.we,26,26
cold,coldchain,26,28
cold,colden's,26,51
cold,coldspray,25,35
cold,coldwave,25,48
cold,coldair,24,49
cold,coldwall,24,29
cold,cold.a,23,23
cold,coldlike,23,23
cold,cold.there,22,22
cold,cold.these,22,22
cold,coldflow,21,22
cold,coldice,21,32
cold,coldpressing,21,23
cold,coldtolerant,21,23
cold,coldzyme,21,106
cold,cold.he,20,20
cold,coldbath,20,24
cold,coldshock,20,50
cold,cold.as,19,19
coast,coastal,610590,1091469
coast,coast,462331,642050
coast,coasts,44224,53511
coast,coastline,39489,54057
coast,coastlines,11612,13618
coast,coaster,3922,5120
coast,coasting,2898,4415
coast,coast.the,693,706
coast,coasters,678,884
coast,coastally,673,866
coast,coastwatch,571,672
coast,coastland,511,695
coast,coastwise,444,576
coast,coast's,442,476
coast,coastcross,418,883
coast,coastguard,406,485
coast,coastdown,393,634
coast,coastlands,351,438
coast,coastwide,251,343
coast,coast’s,237,256
coast,coasted,219,266
coast,coast.this,172,174
coast,coast.in,165,165
coast,coast.it,150,150
coast,coastward,139,168
coast,coasta,136,143
coast,coastline.the,108,108
coast,coast.a,93,93
coast,coastsat,85,192
coast,coastal.er.usgs.gov,78,81
coast,coastguards,72,92
coast,coasts.the,68,69
coast,coastcite,66,66
coast,coastel,64,84
coast,coastof,63,63
coast,coast.we,51,51
coast,coast.these,47,47
coast,coastsnap,45,98
coast,coast.however,44,44
coast,coast1,43,46
coast,coastalization,43,60
coast,coast.as,41,41
coast,coastline's,41,45
coast,coastalplain,37,45
coast,coastrange,37,68
coast,coast.to,34,34
coast,coastcolour,33,48
coast,coast.on,32,32
coast,coastals,32,48
coast,coastdat,32,49
coast,coastcare,31,64
coast,coast.at,28,28
coast,coast.keywords,28,28
coast,coastalarea,27,28
coast,coast.for,26,26
coast,coast.i,26,26
coast,coasts.in,26,26
coast,coastscapes,26,30
coast,coast.there,25,25
coast,coastseg,25,54
coast,coastaldem,24,41
coast,coasttrain,24,49
coast,coast.from,23,23
coast,coast3d,23,37
coast,coastalt,23,33
coast,coastalwaters,23,23
coast,coastline.this,23,23
coast,coast.during,22,22
coast,coastal.edu,22,33
coast,coastscape,22,44
coast,coastalscape,21,32
coast,coastdowns,21,22
coast,coasttrain.github.io,21,21
coast,coast.they,20,20
coast,coastalcommunities,20,22
coast,coastaline,20,22
coast,coastalisation,20,27
coast,coastline.in,20,20
coast,coast.but,19,19
coast,coastline’s,19,20
coast,coast.here,18,18
coast,coastalareas,18,19
coast,coastalenvironment,18,18
coast,coastguard's,18,22
coast,coastwatchers,18,24
coast,coast.its,17,17
coast,coastin,17,17
coast,coastmap,17,31
coast,coast.methods,16,16
coast,coastaland,16,16
coast,coastalscapes,16,25
coast,coastalzone,16,16
coast,coastby,16,20
coast,coastl,16,18
coast,coastral,16,17
coast,coast.after,15,15
coast,coast.results,15,15
coast,coast.two,15,15
coast,coasty,15,15
coast,coastâ,15,24
climat,climate,1589223,3170769
climat,climatic,333342,460810
climat,climates,78295,97324
climat,climatology,37889,49232
climat,climatological,32949,40726
climat,climat,29111,39118
climat,climatique,24899,34919
climat,climatiques,20128,27468
climat,climatico,11217,16886
climat,climaticas,10134,12823
climat,climatewatch,8481,8491
climat,climatically,8082,9087
climat,climaticos,5467,6725
climat,climatica,4234,5284
climat,climatologies,4161,5659
climat,climatologia,2225,2914
climat,climats,2168,2533
climat,climatologically,1817,1921
climat,climatologie,1367,1557
climat,climatici,1338,1652
climat,climaterio,1329,2465
climat,climatización,1281,1415
climat,climatologists,1279,1422
climat,climatério,1204,2221
climat,climate.the,1062,1084
climat,climatologic,978,1085
climat,climatisation,930,1324
climat,climatologicas,876,970
climat,climatología,827,903
climat,climatológicas,807,894
climat,climatizacion,777,1104
climat,climatológicos,748,805
climat,climatológico,711,845
climat,climatiche,625,717
climat,climatologicos,582,624
climat,climatização,571,732
climat,climatizada,569,621
climat,climatologiques,545,588
climat,climatologique,536,569
climat,climatotherapy,534,781
climat,climato,528,654
climat,climatológica,503,559
climat,climate's,500,526
climat,climatol,492,624
climat,climatical,490,544
climat,climatechange,479,524
climat,climatologica,429,467
climat,climatologist,398,416
climat,climatéricas,393,522
climat,climatization,388,491
climat,climateric,343,421
climat,climatologico,304,349
climat,climate.in,298,300
climat,climate’s,295,318
climat,climatérica,291,358
climat,climatizacao,289,424
climat,climate.this,285,285
climat,climatizzazione,263,330
climat,climatéricos,243,350
climat,climatizadas,229,253
climat,climatérico,216,256
climat,climategate,214,293
climat,climatized,208,232
climat,climatitzacio,206,334
climat,climaticamente,200,215
climat,climatericas,199,316
climat,climates.the,196,199
climat,climaterico,193,266
climat,climatizado,184,233
climat,climatizados,176,215
climat,climatics,175,217
climat,climatice,174,238
climat,climaterica,158,223
climat,climate.it,151,152
climat,climate.we,130,130
climat,climatològiques,128,128
climat,climatericos,117,200
climat,climatologues,113,124
climat,climaterelated,104,107
climat,climate.a,103,103
climat,climatització,103,114
climat,climateâ,94,105
climat,climate.org,93,106
climat,climatizar,91,97
climat,climatogeographic,88,101
climat,climatypes,77,156
climat,climatography,73,91
climat,climatostratigraphic,72,80
climat,climate.however,71,71
climat,climatiquement,69,69
climat,climateprediction.net,68,83
climat,climatal,67,73
climat,climaticconditions,65,66
climat,climatizaci,65,66
climat,climatologias,65,72
climat,climates.this,63,63
climat,climatostratigraphy,62,68
climat,climatogenic,61,73
climat,climatiseurs,59,74
climat,climate.to,56,56
change,changes,7336973,10544530
change,change,5933825,8657508
change,changed,1149031,1270473
change,changement,72934,94627
change,changements,60022,75824
change,changer,27021,31268
change,changeable,25111,28239
change,change.the,7684,7809
change,changeover,7398,10306
change,changes.the,7056,7124
change,changers,5435,6743
change,changeability,4286,5324
change,changent,3254,3379
change,changed.the,2362,2370
change,changeant,2213,2293
change,change.in,2188,2206
change,changes.in,2073,2081
change,change.this,2050,2062
change,changepoint,1880,3438
change,changes.this,1650,1654
change,change's,1490,1551
change,change.it,1305,1314
change,changes.results,1134,1136
change,changeux,1111,1834
change,changeless,1038,1123
change,changes.we,960,963
change,changesin,936,948
change,change’s,913,1000
