item_id,doi,wos_id,scopus_id,openalex_id,s2_id,pubmed_id,dimensions_id,publication_year,source,title,username,incl|1,incl|0,reason|0,reason|1,reason|2
cfdbeebe-a3aa-4732-a6d4-099cbd0c4780,,,,W94282875,,,,2006,Queensland's institutional digital repository (The University of Queensland),An examination of the factors that influence identification and acculturation,coder_014,0,1,,,
cfe1563e-309a-4795-af6c-ea9c0cc177e3,10.3390/chemosensors12040070,,,W4394997621,,,,2024,Chemosensors,Controlling Fluorescence Wavelength in the Synthesis of TGA-Capped CdTe Quantum Dots,coder_004,0,1,,,
cfe1563e-309a-4795-af6c-ea9c0cc177e3,10.3390/chemosensors12040070,,,W4394997621,,,,2024,Chemosensors,Controlling Fluorescence Wavelength in the Synthesis of TGA-Capped CdTe Quantum Dots,coder_005,0,1,,,
cfe1563e-309a-4795-af6c-ea9c0cc177e3,10.3390/chemosensors12040070,,,W4394997621,,,,2024,Chemosensors,Controlling Fluorescence Wavelength in the Synthesis of TGA-Capped CdTe Quantum Dots,coder_012,0,1,,,
d012a632-9749-4d03-827d-9af94781a040,10.1111/eth.12645,,,W2745440957,,,,2017,Ethology,The role of biotic and abiotic cues in stimulating aggregation by larval cane toads (<i>Rhinella marina</i>),coder_004,0,1,,,
d012a632-9749-4d03-827d-9af94781a040,10.1111/eth.12645,,,W2745440957,,,,2017,Ethology,The role of biotic and abiotic cues in stimulating aggregation by larval cane toads (<i>Rhinella marina</i>),coder_001,0,1,,,
d012a632-9749-4d03-827d-9af94781a040,10.1111/eth.12645,,,W2745440957,,,,2017,Ethology,The role of biotic and abiotic cues in stimulating aggregation by larval cane toads (<i>Rhinella marina</i>),coder_002,0,1,,,
d01754ff-dc81-4f06-886f-64118d26b02b,10.1080/00365520701878163,,,W2096447236,,https://pubmed.ncbi.nlm.nih.gov/18584515,,2008,Scandinavian Journal of Gastroenterology,Biology and potential clinical implications of tissue inhibitor of metalloproteinases-1 in colorectal cancer treatment,coder_004,0,1,,,
d01754ff-dc81-4f06-886f-64118d26b02b,10.1080/00365520701878163,,,W2096447236,,https://pubmed.ncbi.nlm.nih.gov/18584515,,2008,Scandinavian Journal of Gastroenterology,Biology and potential clinical implications of tissue inhibitor of metalloproteinases-1 in colorectal cancer treatment,coder_007,0,1,,,
d01754ff-dc81-4f06-886f-64118d26b02b,10.1080/00365520701878163,,,W2096447236,,https://pubmed.ncbi.nlm.nih.gov/18584515,,2008,Scandinavian Journal of Gastroenterology,Biology and potential clinical implications of tissue inhibitor of metalloproteinases-1 in colorectal cancer treatment,coder_008,0,1,,,
d01fd82f-f8cb-4d00-9302-bf8b40118ad8,10.1111/cobi.12119,,,W1539079225,,https://pubmed.ncbi.nlm.nih.gov/24033460,,2013,Conservation Biology,"Roles of Patch Characteristics, Drought Frequency, and Restoration in Long‐Term Trends of a Widespread Amphibian",coder_000,0,1,,,
d01fd82f-f8cb-4d00-9302-bf8b40118ad8,10.1111/cobi.12119,,,W1539079225,,https://pubmed.ncbi.nlm.nih.gov/24033460,,2013,Conservation Biology,"Roles of Patch Characteristics, Drought Frequency, and Restoration in Long‐Term Trends of a Widespread Amphibian",coder_007,0,1,,,
d01fd82f-f8cb-4d00-9302-bf8b40118ad8,10.1111/cobi.12119,,,W1539079225,,https://pubmed.ncbi.nlm.nih.gov/24033460,,2013,Conservation Biology,"Roles of Patch Characteristics, Drought Frequency, and Restoration in Long‐Term Trends of a Widespread Amphibian",coder_008,0,1,,,
d023c059-1945-4826-bcfb-3432f1adde13,10.1097/md.0000000000005191,,,W2559067190,,https://pubmed.ncbi.nlm.nih.gov/27902586,,2016,Medicine,"Neurological, psychological, and cognitive disorders in patients with chronic kidney disease on conservative and replacement therapy",coder_000,0,1,,,
d023c059-1945-4826-bcfb-3432f1adde13,10.1097/md.0000000000005191,,,W2559067190,,https://pubmed.ncbi.nlm.nih.gov/27902586,,2016,Medicine,"Neurological, psychological, and cognitive disorders in patients with chronic kidney disease on conservative and replacement therapy",coder_004,0,1,,,
d023c059-1945-4826-bcfb-3432f1adde13,10.1097/md.0000000000005191,,,W2559067190,,https://pubmed.ncbi.nlm.nih.gov/27902586,,2016,Medicine,"Neurological, psychological, and cognitive disorders in patients with chronic kidney disease on conservative and replacement therapy",coder_008,0,1,,,
d02ab0c5-0551-4775-91cb-3fad68d72418,,,,W7120825974,,,,2024,LA Referencia (Red Federada de Repositorios Institucionales de Publicaciones Científicas),Trajetória da agroindústria canavieira em Alagoas: desindustrialização e os impactos do regime neoliberal desde a década de 1990,coder_000,0,1,,,
d02ab0c5-0551-4775-91cb-3fad68d72418,,,,W7120825974,,,,2024,LA Referencia (Red Federada de Repositorios Institucionales de Publicaciones Científicas),Trajetória da agroindústria canavieira em Alagoas: desindustrialização e os impactos do regime neoliberal desde a década de 1990,coder_004,0,1,,,
d02ab0c5-0551-4775-91cb-3fad68d72418,,,,W7120825974,,,,2024,LA Referencia (Red Federada de Repositorios Institucionales de Publicaciones Científicas),Trajetória da agroindústria canavieira em Alagoas: desindustrialização e os impactos do regime neoliberal desde a década de 1990,coder_008,0,1,,,
d03e26d9-c4bb-4b49-9674-f5f54bc1981c,10.22034/(jrupa-ei).2020.120233,,,W3138593630,,,,2020,,"The effect of color of medical buildings in reducing stress and length of treatment (Case study: Kowsar Hospital, Shiraz)",coder_015,0,1,0,0,1
d03e26d9-c4bb-4b49-9674-f5f54bc1981c,10.22034/(jrupa-ei).2020.120233,,,W3138593630,,,,2020,,"The effect of color of medical buildings in reducing stress and length of treatment (Case study: Kowsar Hospital, Shiraz)",coder_016,0,1,0,0,1
d03e26d9-c4bb-4b49-9674-f5f54bc1981c,10.22034/(jrupa-ei).2020.120233,,,W3138593630,,,,2020,,"The effect of color of medical buildings in reducing stress and length of treatment (Case study: Kowsar Hospital, Shiraz)",coder_013,,,0,0,1
d0520d70-7937-466d-87e6-3d9b20290baa,10.26616/nioshhhe75116240,,,W4246394601,,,,1975,,"Health hazard evaluation determination report no. HHE-75-116-240, Carter's Ink Company, Cambridge, Massachusetts.",coder_006,0,1,,,
d0520d70-7937-466d-87e6-3d9b20290baa,10.26616/nioshhhe75116240,,,W4246394601,,,,1975,,"Health hazard evaluation determination report no. HHE-75-116-240, Carter's Ink Company, Cambridge, Massachusetts.",coder_000,0,1,,,
d0520d70-7937-466d-87e6-3d9b20290baa,10.26616/nioshhhe75116240,,,W4246394601,,,,1975,,"Health hazard evaluation determination report no. HHE-75-116-240, Carter's Ink Company, Cambridge, Massachusetts.",coder_007,0,1,,,
d0520d70-7937-466d-87e6-3d9b20290baa,10.26616/nioshhhe75116240,,,W4246394601,,,,1975,,"Health hazard evaluation determination report no. HHE-75-116-240, Carter's Ink Company, Cambridge, Massachusetts.",coder_008,0,1,,,
d057f8cb-35ee-4664-8521-cf77d7bbfa77,10.1080/02772248.2025.2521754,,,W4411644083,,,,2025,Toxicological & Environmental Chemistry Reviews,The potential of fungi in the bioremediation of xenobiotics: a mycological approach to water treatment,coder_015,0,1,,,
d057f8cb-35ee-4664-8521-cf77d7bbfa77,10.1080/02772248.2025.2521754,,,W4411644083,,,,2025,Toxicological & Environmental Chemistry Reviews,The potential of fungi in the bioremediation of xenobiotics: a mycological approach to water treatment,coder_016,0,1,,,
d057f8cb-35ee-4664-8521-cf77d7bbfa77,10.1080/02772248.2025.2521754,,,W4411644083,,,,2025,Toxicological & Environmental Chemistry Reviews,The potential of fungi in the bioremediation of xenobiotics: a mycological approach to water treatment,coder_013,0,1,,,
d06c9602-34cf-4c24-9e96-a5b333487504,,,,W2752455736,,,,2017,arXiv (Cornell University),Three-Dimensional Numerical Modeling of Shear Stimulation of Naturally Fractured Rock Formations,coder_004,0,1,,,
d06c9602-34cf-4c24-9e96-a5b333487504,,,,W2752455736,,,,2017,arXiv (Cornell University),Three-Dimensional Numerical Modeling of Shear Stimulation of Naturally Fractured Rock Formations,coder_001,0,1,,,
d06c9602-34cf-4c24-9e96-a5b333487504,,,,W2752455736,,,,2017,arXiv (Cornell University),Three-Dimensional Numerical Modeling of Shear Stimulation of Naturally Fractured Rock Formations,coder_002,0,1,,,
d07cc2c4-f389-44fa-9ea5-c45a602b9362,10.1016/j.jcs.2013.10.002,,,W2034814709,,,,2013,Journal of Cereal Science,"High-throughput cereal metabolomics: Current analytical technologies, challenges and perspectives",coder_006,0,1,,,
d07cc2c4-f389-44fa-9ea5-c45a602b9362,10.1016/j.jcs.2013.10.002,,,W2034814709,,,,2013,Journal of Cereal Science,"High-throughput cereal metabolomics: Current analytical technologies, challenges and perspectives",coder_013,0,1,,,
d07cc2c4-f389-44fa-9ea5-c45a602b9362,10.1016/j.jcs.2013.10.002,,,W2034814709,,,,2013,Journal of Cereal Science,"High-throughput cereal metabolomics: Current analytical technologies, challenges and perspectives",coder_018,0,1,,,
d0839f59-b37c-4815-83c9-ecda5fe01963,10.1249/01.mss.0000987248.74305.9c,,,W4387062511,,,,2023,Medicine & Science in Sports & Exercise,"Higher Cardiorespiratory Fitness Is Associated With Better Ratings Of Mood Regardless Of Contraceptive Use Status In Young, Healthy Women",coder_006,0,1,,,
d0839f59-b37c-4815-83c9-ecda5fe01963,10.1249/01.mss.0000987248.74305.9c,,,W4387062511,,,,2023,Medicine & Science in Sports & Exercise,"Higher Cardiorespiratory Fitness Is Associated With Better Ratings Of Mood Regardless Of Contraceptive Use Status In Young, Healthy Women",coder_000,0,1,,,
d0839f59-b37c-4815-83c9-ecda5fe01963,10.1249/01.mss.0000987248.74305.9c,,,W4387062511,,,,2023,Medicine & Science in Sports & Exercise,"Higher Cardiorespiratory Fitness Is Associated With Better Ratings Of Mood Regardless Of Contraceptive Use Status In Young, Healthy Women",coder_004,0,1,,,
d08e9b18-b2ba-4476-9fb7-49fdca1173a1,10.1192/bjo.2025.10690,,,W4411493535,,,,2025,BJPsych Open,Women and Their Pattern of Use of Novel Psychoactive Substances,coder_001,0,1,,,
d08e9b18-b2ba-4476-9fb7-49fdca1173a1,10.1192/bjo.2025.10690,,,W4411493535,,,,2025,BJPsych Open,Women and Their Pattern of Use of Novel Psychoactive Substances,coder_018,0,1,,,
d08e9b18-b2ba-4476-9fb7-49fdca1173a1,10.1192/bjo.2025.10690,,,W4411493535,,,,2025,BJPsych Open,Women and Their Pattern of Use of Novel Psychoactive Substances,coder_002,0,1,,,
d08f0fc6-0718-443a-bdb5-a8706f60822c,10.15407/ugz2025.02.047,,,W4412474779,,,,2025,Ukrainian geographical journal,Spatial and Functional Dynamics of Suburban and Rural Zones in the Kyiv Metropolitan Area amid Global and Military Challenges,coder_006,0,1,,,
d08f0fc6-0718-443a-bdb5-a8706f60822c,10.15407/ugz2025.02.047,,,W4412474779,,,,2025,Ukrainian geographical journal,Spatial and Functional Dynamics of Suburban and Rural Zones in the Kyiv Metropolitan Area amid Global and Military Challenges,coder_004,0,1,,,
d08f0fc6-0718-443a-bdb5-a8706f60822c,10.15407/ugz2025.02.047,,,W4412474779,,,,2025,Ukrainian geographical journal,Spatial and Functional Dynamics of Suburban and Rural Zones in the Kyiv Metropolitan Area amid Global and Military Challenges,coder_005,1,0,,,
d090df40-8cb9-465d-8c86-aaf1a0c0cd8d,10.23919/date56975.2023.10136924,,,W4379116065,,,,2023,Research Padua  Archive (University of Padua),The Post-pandemic Effects on IoT for Safety: The Safe Place Project,coder_001,0,1,,,
d090df40-8cb9-465d-8c86-aaf1a0c0cd8d,10.23919/date56975.2023.10136924,,,W4379116065,,,,2023,Research Padua  Archive (University of Padua),The Post-pandemic Effects on IoT for Safety: The Safe Place Project,coder_019,0,1,,,
d090df40-8cb9-465d-8c86-aaf1a0c0cd8d,10.23919/date56975.2023.10136924,,,W4379116065,,,,2023,Research Padua  Archive (University of Padua),The Post-pandemic Effects on IoT for Safety: The Safe Place Project,coder_018,0,1,,,
d090df40-8cb9-465d-8c86-aaf1a0c0cd8d,10.23919/date56975.2023.10136924,,,W4379116065,,,,2023,Research Padua  Archive (University of Padua),The Post-pandemic Effects on IoT for Safety: The Safe Place Project,coder_002,0,1,,,
d0977c0a-c04d-421e-9f5b-da67e87071b3,10.9734/mrji/2025/v35i121689,,,W7118497373,,,,2025,Microbiology Research Journal International,Screening of Rapeseed–Mustard Genotypes for Resistance to Alternaria Leaf Blight Disease Under Natural and Artificially Inoculated Conditions,coder_004,0,1,,,
d0977c0a-c04d-421e-9f5b-da67e87071b3,10.9734/mrji/2025/v35i121689,,,W7118497373,,,,2025,Microbiology Research Journal International,Screening of Rapeseed–Mustard Genotypes for Resistance to Alternaria Leaf Blight Disease Under Natural and Artificially Inoculated Conditions,coder_013,0,1,,,
d0977c0a-c04d-421e-9f5b-da67e87071b3,10.9734/mrji/2025/v35i121689,,,W7118497373,,,,2025,Microbiology Research Journal International,Screening of Rapeseed–Mustard Genotypes for Resistance to Alternaria Leaf Blight Disease Under Natural and Artificially Inoculated Conditions,coder_014,0,1,,,
d0a07003-8876-4a22-b9ff-52ee3f72816d,10.1183/13993003.02469-2022,,,W4360610865,,https://pubmed.ncbi.nlm.nih.gov/36958741,,2023,European Respiratory Journal,Air pollution and COPD: GOLD 2023 committee report,coder_004,1,0,,,
d0a07003-8876-4a22-b9ff-52ee3f72816d,10.1183/13993003.02469-2022,,,W4360610865,,https://pubmed.ncbi.nlm.nih.gov/36958741,,2023,European Respiratory Journal,Air pollution and COPD: GOLD 2023 committee report,coder_007,1,0,,,
d0a07003-8876-4a22-b9ff-52ee3f72816d,10.1183/13993003.02469-2022,,,W4360610865,,https://pubmed.ncbi.nlm.nih.gov/36958741,,2023,European Respiratory Journal,Air pollution and COPD: GOLD 2023 committee report,coder_008,0,1,,,
d0a219c3-2204-4caa-84fb-bc5014c4bda9,10.1016/j.jhydrol.2024.130929,,,W4391887450,,,,2024,Journal of Hydrology,A novel step function approach for reservoir operation to balance water storage and flood control during extreme rainfall events,coder_001,0,1,,,
d0a219c3-2204-4caa-84fb-bc5014c4bda9,10.1016/j.jhydrol.2024.130929,,,W4391887450,,,,2024,Journal of Hydrology,A novel step function approach for reservoir operation to balance water storage and flood control during extreme rainfall events,coder_018,0,1,,,
d0a219c3-2204-4caa-84fb-bc5014c4bda9,10.1016/j.jhydrol.2024.130929,,,W4391887450,,,,2024,Journal of Hydrology,A novel step function approach for reservoir operation to balance water storage and flood control during extreme rainfall events,coder_002,0,1,,,
d0af0dd0-4076-4088-be37-44f1baa3a714,10.1117/12.2679957,,,W4387772317,,,,2023,ANU Open Research (Australian National University),OzFuel: a space-based vegetation fuel flammability monitoring system,coder_016,0,1,,,
d0af0dd0-4076-4088-be37-44f1baa3a714,10.1117/12.2679957,,,W4387772317,,,,2023,ANU Open Research (Australian National University),OzFuel: a space-based vegetation fuel flammability monitoring system,coder_013,1,0,,,
d0af0dd0-4076-4088-be37-44f1baa3a714,10.1117/12.2679957,,,W4387772317,,,,2023,ANU Open Research (Australian National University),OzFuel: a space-based vegetation fuel flammability monitoring system,coder_014,0,1,,,
d0b889ec-1c75-4974-8bd2-a3f892e3f140,10.1016/j.enbenv.2024.01.002,,,W4390810943,,,,2024,Energy and Built Environment,Experimental study of the effects of siestas on the nocturnal sleep quality and thermal comfort levels under thermoneutral environment in summer,coder_004,0,1,,,
d0b889ec-1c75-4974-8bd2-a3f892e3f140,10.1016/j.enbenv.2024.01.002,,,W4390810943,,,,2024,Energy and Built Environment,Experimental study of the effects of siestas on the nocturnal sleep quality and thermal comfort levels under thermoneutral environment in summer,coder_005,0,1,,,
d0b889ec-1c75-4974-8bd2-a3f892e3f140,10.1016/j.enbenv.2024.01.002,,,W4390810943,,,,2024,Energy and Built Environment,Experimental study of the effects of siestas on the nocturnal sleep quality and thermal comfort levels under thermoneutral environment in summer,coder_012,0,1,,,
d0c29fc9-b409-4b89-b634-af45de50ded2,10.1186/s12864-025-11332-3,,,W4407876137,,https://pubmed.ncbi.nlm.nih.gov/39994529,,2025,BMC Genomics,Identification through a transcriptomic approach of candidate genes involved in the adaptation of the cyst nematode Globodera pallida to the potato resistance factor GpaVvrn,coder_006,0,1,1,0,0
d0c29fc9-b409-4b89-b634-af45de50ded2,10.1186/s12864-025-11332-3,,,W4407876137,,https://pubmed.ncbi.nlm.nih.gov/39994529,,2025,BMC Genomics,Identification through a transcriptomic approach of candidate genes involved in the adaptation of the cyst nematode Globodera pallida to the potato resistance factor GpaVvrn,coder_000,0,1,,,
d0c29fc9-b409-4b89-b634-af45de50ded2,10.1186/s12864-025-11332-3,,,W4407876137,,https://pubmed.ncbi.nlm.nih.gov/39994529,,2025,BMC Genomics,Identification through a transcriptomic approach of candidate genes involved in the adaptation of the cyst nematode Globodera pallida to the potato resistance factor GpaVvrn,coder_004,0,1,,,
d0c81f2f-00eb-490f-a89c-390d5442235f,10.1371/journal.pone.0242499,,,W3109074883,,https://pubmed.ncbi.nlm.nih.gov/33227021,,2020,PLoS ONE,Spatial pattern of perinatal mortality and its determinants in Ethiopia: Data from Ethiopian Demographic and Health Survey 2016,coder_000,0,1,,,
d0c81f2f-00eb-490f-a89c-390d5442235f,10.1371/journal.pone.0242499,,,W3109074883,,https://pubmed.ncbi.nlm.nih.gov/33227021,,2020,PLoS ONE,Spatial pattern of perinatal mortality and its determinants in Ethiopia: Data from Ethiopian Demographic and Health Survey 2016,coder_007,0,1,,,
d0c81f2f-00eb-490f-a89c-390d5442235f,10.1371/journal.pone.0242499,,,W3109074883,,https://pubmed.ncbi.nlm.nih.gov/33227021,,2020,PLoS ONE,Spatial pattern of perinatal mortality and its determinants in Ethiopia: Data from Ethiopian Demographic and Health Survey 2016,coder_008,0,1,,,
d0cf30e6-c622-4f8e-b2a4-fb002456b522,10.1016/s1474-4422(12)70059-5,,,W2072013430,,https://pubmed.ncbi.nlm.nih.gov/22516081,,2012,The Lancet Neurology,,coder_006,0,1,,,
d0cf30e6-c622-4f8e-b2a4-fb002456b522,10.1016/s1474-4422(12)70059-5,,,W2072013430,,https://pubmed.ncbi.nlm.nih.gov/22516081,,2012,The Lancet Neurology,,coder_001,0,1,,,
d0cf30e6-c622-4f8e-b2a4-fb002456b522,10.1016/s1474-4422(12)70059-5,,,W2072013430,,https://pubmed.ncbi.nlm.nih.gov/22516081,,2012,The Lancet Neurology,,coder_013,0,1,,,
d0f3429d-c132-4d3d-8046-b9359a390a18,10.1016/j.jhydrol.2020.125389,,,W3049316292,,,,2020,Journal of Hydrology,,coder_006,0,1,,,
d0f3429d-c132-4d3d-8046-b9359a390a18,10.1016/j.jhydrol.2020.125389,,,W3049316292,,,,2020,Journal of Hydrology,,coder_001,1,0,1,0,0
d0f3429d-c132-4d3d-8046-b9359a390a18,10.1016/j.jhydrol.2020.125389,,,W3049316292,,,,2020,Journal of Hydrology,,coder_013,1,0,,,
d0f5aeae-c84d-4c6a-bd57-04bce6463e26,10.3382/ps.0521868,,,W2332232051,,,,1973,Poultry Science,The Use of Heat Treated Meat in Chicken Frankfurters,coder_000,0,1,,,
d0f5aeae-c84d-4c6a-bd57-04bce6463e26,10.3382/ps.0521868,,,W2332232051,,,,1973,Poultry Science,The Use of Heat Treated Meat in Chicken Frankfurters,coder_004,0,1,,,
d0f5aeae-c84d-4c6a-bd57-04bce6463e26,10.3382/ps.0521868,,,W2332232051,,,,1973,Poultry Science,The Use of Heat Treated Meat in Chicken Frankfurters,coder_005,0,1,,,
d0f87eaa-d075-4ee5-abff-521ec2ba0abb,10.31390/gradschool_dissertations.6527,,,W4401071374,,,,2024,Louisiana State University,Harmony in Collaboration: Curating Sustainability in Post-Pandemic Arts,coder_009,0,1,,,
d0f87eaa-d075-4ee5-abff-521ec2ba0abb,10.31390/gradschool_dissertations.6527,,,W4401071374,,,,2024,Louisiana State University,Harmony in Collaboration: Curating Sustainability in Post-Pandemic Arts,coder_010,0,1,,,
d0f87eaa-d075-4ee5-abff-521ec2ba0abb,10.31390/gradschool_dissertations.6527,,,W4401071374,,,,2024,Louisiana State University,Harmony in Collaboration: Curating Sustainability in Post-Pandemic Arts,coder_011,0,1,,,
d0ff52ce-3580-480b-9e8a-631e91581954,10.1007/978-981-99-0601-7_8,,,W4376854294,,,,2023,Lecture notes in electrical engineering,Analysis of a Novel Integrated Machine Learning Model for Yield and Weather Prediction: Punjab Versus Maharashtra,coder_000,1,0,,,
d0ff52ce-3580-480b-9e8a-631e91581954,10.1007/978-981-99-0601-7_8,,,W4376854294,,,,2023,Lecture notes in electrical engineering,Analysis of a Novel Integrated Machine Learning Model for Yield and Weather Prediction: Punjab Versus Maharashtra,coder_004,1,0,,,
d0ff52ce-3580-480b-9e8a-631e91581954,10.1007/978-981-99-0601-7_8,,,W4376854294,,,,2023,Lecture notes in electrical engineering,Analysis of a Novel Integrated Machine Learning Model for Yield and Weather Prediction: Punjab Versus Maharashtra,coder_008,0,1,,,
d1048829-c8df-4f54-a732-b5dd4a2c9360,,,,W3170891456,,,,2020,TSpace,"I Hate it Here: A Critical-creative inquiry into Notions of Freedom, Safety, and Privilege",coder_000,0,1,,,
d1048829-c8df-4f54-a732-b5dd4a2c9360,,,,W3170891456,,,,2020,TSpace,"I Hate it Here: A Critical-creative inquiry into Notions of Freedom, Safety, and Privilege",coder_007,0,1,,,
d1048829-c8df-4f54-a732-b5dd4a2c9360,,,,W3170891456,,,,2020,TSpace,"I Hate it Here: A Critical-creative inquiry into Notions of Freedom, Safety, and Privilege",coder_008,0,1,,,
d10e271e-5fdc-425c-bfef-0eb138d401bb,10.5897/jmpr.9000872,,,W2138210402,,,,2010,Journal of Medicinal Plants Research,Medicinal plants research in Pakistan.,coder_004,0,1,,,
d10e271e-5fdc-425c-bfef-0eb138d401bb,10.5897/jmpr.9000872,,,W2138210402,,,,2010,Journal of Medicinal Plants Research,Medicinal plants research in Pakistan.,coder_001,0,1,,,
d10e271e-5fdc-425c-bfef-0eb138d401bb,10.5897/jmpr.9000872,,,W2138210402,,,,2010,Journal of Medicinal Plants Research,Medicinal plants research in Pakistan.,coder_002,0,1,,,
d11394df-9254-476b-9961-1bdbff817f63,10.1021/acs.joc.7b02357,,,W2769272550,,https://pubmed.ncbi.nlm.nih.gov/29132210,,2017,The Journal of Organic Chemistry,Organocatalytic Visible Light Enabled S<sub>N</sub>Ar of Heterocyclic Thiols: A Metal-Free Approach to 2-Aminobenzoxazoles and 4-Aminoquinazolines,coder_010,0,1,,,
d11394df-9254-476b-9961-1bdbff817f63,10.1021/acs.joc.7b02357,,,W2769272550,,https://pubmed.ncbi.nlm.nih.gov/29132210,,2017,The Journal of Organic Chemistry,Organocatalytic Visible Light Enabled S<sub>N</sub>Ar of Heterocyclic Thiols: A Metal-Free Approach to 2-Aminobenzoxazoles and 4-Aminoquinazolines,coder_011,0,1,,,
d11394df-9254-476b-9961-1bdbff817f63,10.1021/acs.joc.7b02357,,,W2769272550,,https://pubmed.ncbi.nlm.nih.gov/29132210,,2017,The Journal of Organic Chemistry,Organocatalytic Visible Light Enabled S<sub>N</sub>Ar of Heterocyclic Thiols: A Metal-Free Approach to 2-Aminobenzoxazoles and 4-Aminoquinazolines,coder_013,0,1,,,
d127abb3-e117-4a49-95fe-d378fbdcb14b,10.1007/s10682-010-9359-4,,,W2141287846,,,,2010,Evolutionary Ecology,,coder_000,0,1,,,
d127abb3-e117-4a49-95fe-d378fbdcb14b,10.1007/s10682-010-9359-4,,,W2141287846,,,,2010,Evolutionary Ecology,,coder_004,0,1,,,
d127abb3-e117-4a49-95fe-d378fbdcb14b,10.1007/s10682-010-9359-4,,,W2141287846,,,,2010,Evolutionary Ecology,,coder_005,1,0,,,
d1434a13-5789-45fc-9809-d60afb3580e6,10.1017/s0007114522003579,,,W4315498449,,https://pubmed.ncbi.nlm.nih.gov/36627815,,2023,British Journal Of Nutrition,DL-methionyl-DL-methionine as an efficient methionine source for promoting zootechnical performance and methionine-related pathways in the whiteleg shrimp (<i>Penaeus vannamei</i>),coder_004,0,1,,,
d1434a13-5789-45fc-9809-d60afb3580e6,10.1017/s0007114522003579,,,W4315498449,,https://pubmed.ncbi.nlm.nih.gov/36627815,,2023,British Journal Of Nutrition,DL-methionyl-DL-methionine as an efficient methionine source for promoting zootechnical performance and methionine-related pathways in the whiteleg shrimp (<i>Penaeus vannamei</i>),coder_005,0,1,,,
d1434a13-5789-45fc-9809-d60afb3580e6,10.1017/s0007114522003579,,,W4315498449,,https://pubmed.ncbi.nlm.nih.gov/36627815,,2023,British Journal Of Nutrition,DL-methionyl-DL-methionine as an efficient methionine source for promoting zootechnical performance and methionine-related pathways in the whiteleg shrimp (<i>Penaeus vannamei</i>),coder_012,0,1,,,
d14417dc-5413-4270-8a7b-f9d29822b1c1,10.1016/j.jiac.2015.04.007,,,W2004202915,,https://pubmed.ncbi.nlm.nih.gov/26044303,,2015,Journal of Infection and Chemotherapy,"Catheter-related blood stream infection caused by Dermacoccus barathri, representing the first case of Dermacoccus infection in humans",coder_006,0,1,,,
d14417dc-5413-4270-8a7b-f9d29822b1c1,10.1016/j.jiac.2015.04.007,,,W2004202915,,https://pubmed.ncbi.nlm.nih.gov/26044303,,2015,Journal of Infection and Chemotherapy,"Catheter-related blood stream infection caused by Dermacoccus barathri, representing the first case of Dermacoccus infection in humans",coder_013,0,1,,,
d14417dc-5413-4270-8a7b-f9d29822b1c1,10.1016/j.jiac.2015.04.007,,,W2004202915,,https://pubmed.ncbi.nlm.nih.gov/26044303,,2015,Journal of Infection and Chemotherapy,"Catheter-related blood stream infection caused by Dermacoccus barathri, representing the first case of Dermacoccus infection in humans",coder_018,0,1,,,
d1455780-daf7-4777-b5aa-b703bf547d38,10.1007/s11696-025-04447-0,,,W7106689729,,,,2025,Chemical Papers,"Synthesis, structural, spectral characterization and in vitro biological evaluation of ammonium trans-1, 2-cyclohexanediaminetetraacetato copper(II) dihydrate",coder_004,0,1,,,
d1455780-daf7-4777-b5aa-b703bf547d38,10.1007/s11696-025-04447-0,,,W7106689729,,,,2025,Chemical Papers,"Synthesis, structural, spectral characterization and in vitro biological evaluation of ammonium trans-1, 2-cyclohexanediaminetetraacetato copper(II) dihydrate",coder_001,0,1,,,
d1455780-daf7-4777-b5aa-b703bf547d38,10.1007/s11696-025-04447-0,,,W7106689729,,,,2025,Chemical Papers,"Synthesis, structural, spectral characterization and in vitro biological evaluation of ammonium trans-1, 2-cyclohexanediaminetetraacetato copper(II) dihydrate",coder_002,0,1,,,
d14f1076-eab4-429f-a84f-c7050cbb5456,10.1007/bf02385241,,,W4246161692,,,,1990,Water Air & Soil Pollution,Forest decline and soil nutritional problems in pacific areas,coder_000,0,1,,,
d14f1076-eab4-429f-a84f-c7050cbb5456,10.1007/bf02385241,,,W4246161692,,,,1990,Water Air & Soil Pollution,Forest decline and soil nutritional problems in pacific areas,coder_007,0,1,,,
d14f1076-eab4-429f-a84f-c7050cbb5456,10.1007/bf02385241,,,W4246161692,,,,1990,Water Air & Soil Pollution,Forest decline and soil nutritional problems in pacific areas,coder_008,0,1,,,
d1506dfc-0c56-4ea2-a0c0-a2d95009c5c5,10.1007/s10811-020-02130-3,,,W3033933803,,,,2020,Journal of Applied Phycology,,coder_001,0,1,,,
d1506dfc-0c56-4ea2-a0c0-a2d95009c5c5,10.1007/s10811-020-02130-3,,,W3033933803,,,,2020,Journal of Applied Phycology,,coder_019,0,1,,,
d1506dfc-0c56-4ea2-a0c0-a2d95009c5c5,10.1007/s10811-020-02130-3,,,W3033933803,,,,2020,Journal of Applied Phycology,,coder_002,0,1,,,
d15a9f1a-3cbc-4132-8d23-41db13e0ada2,10.1140/epjp/s13360-024-05818-4,,,W4405498322,,,,2024,The European Physical Journal Plus,Fracture failure behavior of Al2O3 fabric under the combined interaction of high-temperature heat flow and tensile load,coder_004,0,1,,,
