prefix,term,df,ttf
clinic,clinicus,199,200
clinic,clinicogenetic,197,233
clinic,clinicobiochemical,187,206
clinic,clinicobiologiques,163,176
clinic,clinicoanatomical,155,165
clinic,clinicophysiological,150,183
clinic,clinicomycological,145,172
clinic,clinicobiologique,144,152
clinic,clinicohistological,144,174
clinic,clinicoradiologically,141,150
clinic,clinicpathological,140,154
clinic,cliniciennes,133,174
clinic,clinicopatologicas,128,145
clinic,clinicopatho,126,127
clinic,clinicobiologic,123,148
clinic,clinicament,119,141
clinic,clinicoanatomic,114,129
clinic,clinicopatologicos,113,129
clinic,clinicalmanifestations,112,113
clinic,clinicoepidemiologic,111,127
clinic,clinicalexamination,109,111
clinic,clinicaldata,108,108
clinic,clinicomicrobiological,107,123
clinic,clinicae,106,106
clinic,clinicalfeatures,104,105
clinic,clinicbuy,104,104
clinic,clinicopharmacological,101,107
clinic,clinicochemical,100,122
clinic,clinicoeconomics,99,110
clinic,clinicoetiological,99,118
clinic,clinicohistopathologic,99,115
clinic,clinicodiagnostic,97,99
clinic,clinicii,96,97
clinic,clinicalpresentation,92,94
clinic,clinicalcharacteristics,89,94
clinic,clinicoimmunological,89,91
clinic,clinicopathologiques,89,108
clinic,clinicofunctional,87,100
clinic,clinicalsymptoms,86,88
clinic,clinicam,83,84
clinic,clinicopatologico,83,89
clinic,clinicoroentgenological,83,91
clinic,clinicopathlogical,78,85
clinic,clinicrochester,78,115
clinic,clinicalchemistry,76,76
clinic,clinicopatholgical,76,81
climat,climate,2395059,4727859
climat,climatic,430738,597854
climat,climates,102891,128145
climat,climatology,50021,66631
climat,climatological,42342,52453
climat,climat,40124,56606
climat,climatique,33090,47724
climat,climatiques,27081,39180
climat,climatico,12245,17837
climat,climatically,10964,12552
climat,climatol,7605,9042
climat,climaticas,7192,8989
climat,climatologies,6207,8381
climat,climatici,4803,6164
climat,climatica,4785,5994
climat,climatizaci,4378,6305
climat,climaticos,3982,4826
climat,climatolog,3601,4215
climat,climats,3135,3713
climat,climatologia,3073,3938
climat,climatiche,2315,2785
climat,climatologically,2292,2409
climat,climatiza,2009,2867
climat,climatologie,1938,2294
climat,climaterio,1785,3335
climat,climatologists,1587,1737
climat,climatisation,1433,2251
climat,climatologic,1163,1292
climat,climatechange,1143,1225
climat,climatizada,928,1030
climat,climatizzazione,776,1153
climat,climatitzaci,759,1159
climat,climatizacion,711,1005
climat,climatologiques,693,776
climat,climatologicas,690,764
climat,climato,675,844
climat,climatologist,642,675
climat,climatical,593,655
climat,climatization,537,694
climat,climatologicos,535,566
climat,climatotherapy,524,731
climat,climatice,489,641
climat,climatologique,482,533
climat,climatizadas,410,439
climat,climateric,374,489
climat,climatizar,367,401
climat,climatologica,358,385
climat,climategate,329,453
climat,climaticamente,321,340
climat,climatizado,315,399
climat,climatizados,300,378
climat,climatologico,266,307
climat,climatized,260,293
climat,climatebasis,218,715
climat,climatis,209,235
climat,climatitzacio,194,315
climat,climatizacao,194,291
climat,climatronic,175,537
climat,climaterico,170,233
climat,climatics,166,202
climat,climaterica,159,210
climat,climaterelated,155,159
climat,climaterock,151,153
climat,climatologues,150,159
climat,climatericas,141,235
climat,climatecafe,137,147
climat,climateprediction,122,154
climat,climaticconditions,110,111
climat,climatiseurs,109,183
climat,climatetech,108,115
climat,climatologias,104,119
climat,climatemodels,102,195
climat,climatography,101,122
climat,climatiquement,99,101
climat,climatena,95,161
climat,climatestudio,95,101
climat,climatedata,92,100
climat,climatogeographic,92,105
climat,climatericos,91,148
climat,climatiseur,90,210
climat,climatogenic,86,103
climat,climatostratigraphic,86,98
climat,climatypes,86,193
climat,climatizador,85,120
climat,climateand,82,83
climat,climatizadores,80,104
climat,climatesmart,79,86
climat,climatului,77,89
climat,climateresilient,76,79
climat,climateworks,74,82
climat,climatologicamente,74,78
climat,climated,73,78
climat,climati,72,73
climat,climatul,69,74
climat,climatum,68,69
climat,climatolo,67,71
climat,climatophilous,67,108
climat,climatologue,66,70
climat,climatostratigraphy,65,71
climat,climatron,59,69
cholera,cholera,61832,114801
cholera,cholerae,31229,71227
cholera,choleraesuis,2016,3940
cholera,choleragen,326,851
cholera,choleraic,177,212
cholera,choleragenoid,158,249
cholera,choleratoxin,156,223
cholera,cholerasuis,150,191
cholera,choleraepidemie,83,84
cholera,choleragenic,74,90
cholera,choleraeo,59,96
cholera,cholerabacillen,34,34
cholera,choleravibrionen,34,40
cholera,choleras,30,32
cholera,choleraepidemien,26,26
cholera,cholerakranken,25,27
cholera,cholerafrage,24,24
cholera,choleraphage,24,32
cholera,choleraesius,22,24
cholera,choleraf,22,26
cholera,choleradiagnose,19,20
cholera,cholerabakterien,16,16
cholera,choleraforschung,16,16
cholera,choleralike,15,15
cholera,choleravibrio,15,15
cholera,cholerabacterien,13,13
cholera,choleraverd,12,12
cholera,choleragift,11,11
cholera,cholerabehandlung,10,10
cholera,choleraegon,9,25
cholera,choleraein,9,9
cholera,choleraseq,9,27
cholera,choleratic,9,10
cholera,choleraerkrankungen,8,8
cholera,choleraesuius,8,12
cholera,choleragefahr,8,8
cholera,choleram,8,8
cholera,choleran,8,9
cholera,choleraphages,8,11
cholera,choleraprophylaxe,8,8
cholera,cholerac,7,7
cholera,choleraes,7,9
cholera,choleraeuis,7,8
cholera,cholerain,7,8
cholera,cholerazeit,7,7
cholera,choleraausbruch,6,6
cholera,choleraeand,6,6
cholera,choleraimmunit,6,6
cholera,cholerase,6,8
cholera,choleraanfalles,5,5
cholera,choleraausleerungen,5,5
cholera,cholerabazillen,5,5
cholera,cholerabek,5,5
cholera,cholerabuch,5,5
cholera,cholerad,5,5
cholera,choleraenon,5,9
cholera,choleraesui,5,7
cholera,choleragenicity,5,7
cholera,cholerakapelle,5,5
cholera,cholerakranker,5,5
cholera,choleral,5,5
cholera,choleraspirillen,5,5
cholera,choleravirus,5,5
cholera,cholerabacillus,4,4
cholera,cholerabodentheorie,4,4
cholera,choleracommission,4,4
cholera,choleradiagnostik,4,4
cholera,choleraen,4,4
cholera,choleraesus,4,7
cholera,choleraewere,4,4
cholera,choleraforschungen,4,4
cholera,cholerainfection,4,4
cholera,cholerajahr,4,6
cholera,cholerakonferenz,4,4
cholera,cholerapandemie,4,4
cholera,choleraroth,4,4
cholera,choleraroths,4,4
cholera,cholerastoma,4,6
cholera,cholerate,4,4
cholera,cholerazeiten,4,4
cholera,choleracholera,3,3
cholera,choleradarmes,3,3
cholera,choleraee,3,3
cholera,choleraeel,3,3
cholera,choleraeis,3,3
cholera,choleraeisolated,3,3
cholera,choleraemotility,3,3
cholera,choleraepidemic,3,4
cholera,choleraesusis,3,3
cholera,choleraeusing,3,3
cholera,cholerafall,3,3
cholera,choleragarde,3,7
cholera,choleragifte,3,3
cholera,choleragiftes,3,3
cholera,cholerainfektionen,3,3
cholera,choleraleichen,3,3
cholera,choleraleichenbefunde,3,3
cholera,choleramap,3,4
cholera,choleramusik,3,6
cholera,choleraniere,3,3
chlorofluorocarbon,chlorofluorocarbons,3751,4182
chlorofluorocarbon,chlorofluorocarbon,2233,2928
chlorofluorocarbon,chlorofluorocarbones,26,29
chlorofluorocarbon,chlorofluorocarbonscite,5,5
chlorofluorocarbon,chlorofluorocarbonyl,3,3
chlorofluorocarbon,chlorofluorocarboncite,2,2
chlorofluorocarbon,chlorofluorocarbonate,1,1
chlorofluorocarbon,chlorofluorocarbonated,1,1
chlorofluorocarbon,chlorofluorocarbonbeclomethasone,1,1
chlorofluorocarbon,chlorofluorocarbondriven,1,1
chlorofluorocarbon,chlorofluorocarbone,1,1
chlorofluorocarbon,chlorofluorocarboned,1,1
chlorofluorocarbon,chlorofluorocarbonees,1,1
chlorofluorocarbon,chlorofluorocarbonsalan,1,1
chlorofluorocarbon,chlorofluorocarbonsarlen,1,1
chlorofluorocarbon,chlorofluorocarbonsauthors,1,1
chlorofluorocarbon,chlorofluorocarbonschris,1,1
chlorofluorocarbon,chlorofluorocarbonschristopher,1,1
chlorofluorocarbon,chlorofluorocarbonsdavid,1,1
chlorofluorocarbon,chlorofluorocarbonse,1,1
chlorofluorocarbon,chlorofluorocarbonsfour,1,2
chlorofluorocarbon,chlorofluorocarbonsjames,1,1
chlorofluorocarbon,chlorofluorocarbonslois,1,1
chlorofluorocarbon,chlorofluorocarbonsp,1,1
chlorofluorocarbon,chlorofluorocarbonspamela,1,1
chlorofluorocarbon,chlorofluorocarbonst,1,1
chlorocarbon,chlorocarbonyl,502,653
chlorocarbon,chlorocarbons,371,497
chlorocarbon,chlorocarbon,259,333
chlorocarbon,chlorocarbonate,127,148
chlorocarbon,chlorocarbonylbis,67,83
chlorocarbon,chlorocarbonylation,50,65
chlorocarbon,chlorocarbonylsulfenyl,49,67
chlorocarbon,chlorocarbonates,34,44
chlorocarbon,chlorocarbonylphenyl,34,41
chlorocarbon,chlorocarbonylcyanide,19,20
chlorocarbon,chlorocarbonyls,13,13
chlorocarbon,chlorocarbonic,11,14
chlorocarbon,chlorocarbonium,9,10
chlorocarbon,chlorocarbonylated,8,9
chlorocarbon,chlorocarbonylbenzo,8,8
chlorocarbon,chlorocarbonyloxy,7,7
chlorocarbon,chlorocarbonylphenoxy,5,7
chlorocarbon,chlorocarbony,4,4
chlorocarbon,chlorocarbonylbenzoate,4,4
chlorocarbon,chlorocarbonylferrocene,4,4
chlorocarbon,chlorocarbonylmethoxy,4,5
chlorocarbon,chlorocarbonylmethyl,4,4
chlorocarbon,chlorocarbones,3,3
chlorocarbon,chlorocarbonylamino,3,7
chlorocarbon,chlorocarbonylbenzotriazole,3,3
chlorocarbon,chlorocarbonylcyanidephenyl,3,3
chlorocarbon,chlorocarbonylcyanidephenylhydrazone,3,3
chlorocarbon,chlorocarbonylketene,3,3
chlorocarbon,chlorocarbonylrhodium,3,5
chlorocarbon,chlorocarbonylsulphenyl,3,4
chlorocarbon,chlorocarbonation,2,2
chlorocarbon,chlorocarbonylalkylketenes,2,2
chlorocarbon,chlorocarbonyldiphosphiniridium,2,2
chlorocarbon,chlorocarbonyliridium,2,5
chlorocarbon,chlorocarbonylketenes,2,3
chlorocarbon,chlorocarbonylnitrosylbis,2,4
chlorocarbon,chlorocarbonylphenylmaleimide,2,2
chlorocarbon,chlorocarbonylrhenium,2,3
chlorocarbon,chlorocarbonylsulfane,2,2
chlorocarbon,chlorocarbonylthio,2,2
chlorocarbon,chlorocarbonamides,1,1
chlorocarbon,chlorocarbonatea,1,1
chlorocarbon,chlorocarbonatearthur,1,1
chlorocarbon,chlorocarbonimidic,1,1
chlorocarbon,chlorocarbonitrile,1,1
chlorocarbon,chlorocarbonitriles,1,1
chlorocarbon,chlorocarbonnewly,1,1
chlorocarbon,chlorocarbonsalan,1,1
chlorocarbon,chlorocarbonsdavid,1,1
chlorocarbon,chlorocarbonsgary,1,1
chlorocarbon,chlorocarbonsjames,1,1
chlorocarbon,chlorocarbonsrobert,1,1
chlorocarbon,chlorocarbonyi,1,1
chlorocarbon,chlorocarbonylacetate,1,1
chlorocarbon,chlorocarbonylacetyl,1,1
chlorocarbon,chlorocarbonylaquoruthenate,1,1
chlorocarbon,chlorocarbonylationwarren,1,1
chlorocarbon,chlorocarbonylbenzotriazol,1,1
chlorocarbon,chlorocarbonylbiphenyl,1,1
chlorocarbon,chlorocarbonylbutyric,1,1
chlorocarbon,chlorocarbonylcarbazole,1,1
chlorocarbon,chlorocarbonylcyanidephanylhydrazone,1,1
chlorocarbon,chlorocarbonylcyclohexane,1,1
chlorocarbon,chlorocarbonyldicyano,1,1
chlorocarbon,chlorocarbonyldiphenyl,1,1
chlorocarbon,chlorocarbonyle,1,1
chlorocarbon,chlorocarbonylethyl,1,1
chlorocarbon,chlorocarbonylfluorocarbonyl,1,1
chlorocarbon,chlorocarbonylhydroximoyl,1,1
chlorocarbon,chlorocarbonylimidazolidin,1,1
chlorocarbon,chlorocarbonylimide,1,2
chlorocarbon,chlorocarbonyliminium,1,1
chlorocarbon,chlorocarbonyliridates,1,1
chlorocarbon,chlorocarbonylisocyanate,1,1
chlorocarbon,chlorocarbonylisocyanide,1,2
chlorocarbon,chlorocarbonylisothiocyanat,1,1
chlorocarbon,chlorocarbonylketenen,1,1
chlorocarbon,chlorocarbonylkomplex,1,1
chlorocarbon,chlorocarbonylmethane,1,1
chlorocarbon,chlorocarbonylmethoxycoumarin,1,1
chlorocarbon,chlorocarbonylmethy,1,1
chlorocarbon,chlorocarbonylmethylphenyl,1,1
chlorocarbon,chlorocarbonylnitrosyl,1,1
chlorocarbon,chlorocarbonylobis,1,2
chlorocarbon,chlorocarbonyloxybenzotriazol,1,1
chlorocarbon,chlorocarbonyloxybutyroyl,1,1
chlorocarbon,chlorocarbonyloxycaproyl,1,1
chlorocarbon,chlorocarbonyloxycarboxylic,1,1
chlorocarbon,chlorocarbonyloxyethyl,1,1
chlorocarbon,chlorocarbonyloxyterminated,1,1
chlorocarbon,chlorocarbonylphenoxyl,1,1
chlorocarbon,chlorocarbonylphenylazo,1,1
chlorocarbon,chlorocarbonylphenylhydrazone,1,1
chlorocarbon,chlorocarbonylphosphin,1,1
chlorocarbon,chlorocarbonylphosphol,1,1
chlorocarbon,chlorocarbonylphosphonium,1,1
chlorocarbon,chlorocarbonylphthalimidyl,1,1
chlorocarbon,chlorocarbonylporphinato,1,1
chlorocarbon,chlorocarbonylpropionate,1,2
chlorocarbon,chlorocarbonylpropylmethyl,1,1
change,changes,9151900,12884486
change,change,7704538,11242223
change,changed,1597973,1746758
change,changelog,104955,110249
change,changement,95886,126404
change,changements,83469,108392
change,changer,45201,52651
change,changeable,29200,32757
change,changeover,8872,12487
change,changers,7218,9235
change,changent,5685,5964
change,changeability,5202,6544
change,changeant,3394,3501
change,changepoint,2440,4461
change,changeur,1595,2291
change,changesin,1423,1446
change,changeurs,1354,1809
change,changeless,1283,1390
change,changeling,1271,1963
change,changeovers,1257,1494
change,changeantes,1120,1146
change,changemakers,1085,1366
change,changepoints,1081,1993
change,changeux,1060,1354
change,changeante,956,969
change,changeful,872,940
change,changeants,781,806
change,changein,642,658
change,changemens,591,615
change,changea,563,581
change,changeables,478,640
change,changera,471,488
change,changemaker,456,704
change,changeout,442,544
change,changez,410,640
change,changeuse,408,445
change,changescite,403,403
change,changeait,381,390
change,changethe,377,398
change,changepage,295,295
change,changeof,288,290
change,changeuses,288,334
change,changeons,285,309
change,changelings,273,320
change,changelogs,270,307
change,changemanagement,253,273
change,changeaient,243,255
change,changeront,237,258
change,changeand,235,236
change,changesof,235,237
change,changemaking,223,310
change,changeth,216,223
change,changesand,202,203
change,changeably,179,183
change,changeclimate,172,219
change,changelessness,167,180
change,changee,159,163
change,changeing,146,150
change,changeableness,138,153
change,changethese,137,137
change,changeset,135,442
change,changesthe,125,129
change,changedetection,124,127
change,changerait,122,126
change,changesets,116,188
change,changesthat,112,113
change,changemyview,108,142
change,changesto,105,107
change,changeswere,101,102
change,changesare,87,88
change,changeis,83,84
change,changees,78,78
change,changedthe,74,74
change,changeup,73,136
change,changeon,72,80
change,changefulness,71,77
change,changet,68,73
change,changesocial,67,67
change,changecite,62,62
change,changedo,58,58
change,changefrom,57,57
change,changeouts,57,63
change,changeraient,56,57
change,changeto,53,58
change,changedfrom,52,52
change,changeglobal,51,53
change,changeshave,50,50
change,changeswith,50,50
change,changelab,48,80
change,changewith,48,48
change,changeson,46,46
change,changemitigation,45,46
change,changelist,43,46
change,changesduring,43,43
change,changeenvironmental,42,43
change,changenet,42,64
change,changep,42,57
change,changess,42,43
change,changedin,41,41
change,changeeconomic,41,42
cfc,cfc,25784,55868
cfc,cfcs,6084,10492
cfc,cfcl,1611,2789
cfc,cfca,1492,1859
cfc,cfcc,1187,2608
cfc,cfcf,591,932
cfc,cfcr,321,600
cfc,cfcm,297,651
cfc,cfce,286,443
cfc,cfcye,220,227
cfc,cfcb,208,323
cfc,cfcd,191,256
cfc,cfci,181,280
cfc,cfct,164,322
cfc,cfccs,158,327
cfc,cfcn,143,366
cfc,cfch,132,233
cfc,cfconventions,102,111
cfc,cfcp,95,224
cfc,cfcg,70,192
cfc,cfcmc,68,142
cfc,cfco,65,148
cfc,cfchs,53,118
cfc,cfchip,49,159
cfc,cfchps,48,287
cfc,cfcms,45,99
cfc,cfcv,40,99
cfc,cfcca,36,51
cfc,cfcss,36,91
cfc,cfcrs,30,87
cfc,cfcu,28,51
cfc,cfcw,25,39
cfc,cfcst,23,46
cfc,cfcaf,21,30
cfc,cfcas,21,31
cfc,cfccc,21,33
cfc,cfcfb,20,45
cfc,cfcip,20,54
cfc,cfcec,18,63
cfc,cfcj,18,30
cfc,cfcasaci,16,16
cfc,cfcch,16,21
cfc,cfcfd,16,18
cfc,cfclbr,16,21
cfc,cfclo,16,36
cfc,cfcba,15,15
cfc,cfccd,15,18
cfc,cfcdb,15,21
cfc,cfcdd,15,16
cfc,cfcfc,15,24
cfc,cfcfs,14,27
cfc,cfclh,14,17
cfc,cfcfr,13,19
cfc,cfck,13,13
cfc,cfclcf,13,21
cfc,cfcalvin,12,60
cfc,cfccf,12,15
cfc,cfcar,11,16
cfc,cfccb,11,17
cfc,cfclcfcl,11,18
cfc,cfclch,11,37
cfc,cfcce,10,10
cfc,cfcda,10,12
cfc,cfcdc,10,11
cfc,cfcde,10,11
cfc,cfcea,10,10
cfc,cfcgr,10,31
cfc,cfcmulti,10,30
cfc,cfcnn,10,24
cfc,cfcns,10,11
cfc,cfcsp,10,15
cfc,cfcab,9,19
cfc,cfcae,9,9
cfc,cfcbf,9,10
cfc,cfcdf,9,11
cfc,cfceb,9,10
cfc,cfcef,9,11
cfc,cfchf,9,14
cfc,cfcmcs,9,15
cfc,cfcbm,8,20
cfc,cfcdna,8,30
cfc,cfcfcf,8,12
cfc,cfcfe,8,10
cfc,cfcfem,8,8
cfc,cfchp,8,15
cfc,cfcir,8,10
cfc,cfcli,8,9
cfc,cfcnt,8,19
cfc,cfcul,8,8
cfc,cfcyp,8,89
cfc,cfcac,7,7
cfc,cfcbd,7,7
cfc,cfccif,7,36
cfc,cfccp,7,9
cfc,cfced,7,7
cfc,cfcee,7,9
cfc,cfcin,7,10
cfc,cfcombine,7,7
cfc,cfcor,7,11
cfc,cfcps,7,18
care,care,5369981,11126062
care,career,811514,1394385
care,carefully,551429,570465
care,careful,521187,540098
care,caregivers,236310,557369
care,careers,201519,254847
care,carex,152839,213121
care,caregiver,119043,232098
care,carers,59370,123129
care,caregiving,54507,107499
care,cares,48430,63132
care,cared,42867,47577
care,carencia,26690,28349
care,carey,26525,37751
care,carece,22525,23316
care,carer,21007,33826
care,carencias,17743,18996
care,careless,14042,16319
care,caretakers,13895,19133
care,carecen,12759,13076
care,caretaker,10309,13715
care,carente,7969,8262
care,carelessness,7025,7690
care,carentes,6941,7406
care,caretta,6898,17193
care,carence,5387,7535
care,carecem,5109,5151
care,caret,4305,5742
care,carene,4208,6341
care,carelessly,3838,3964
care,carefree,3467,4003
care,caretaking,3406,4555
care,carecer,3226,3283
care,carences,3120,3621
care,carenza,3099,3535
care,carepatient,2549,2549
care,carec,2547,3065
care,carel,2434,3107
care,caress,2425,2953
care,carew,2191,2986
care,caregiversgeriatric,1886,1886
care,carena,1869,2522
care,caren,1711,2465
care,carenze,1709,1841
care,carefulness,1670,1860
care,carecontinuing,1563,1563
care,caredrug,1172,1173
care,careciendo,1144,1150
care,carens,1107,1398
care,carecendo,1021,1026
care,carehealth,1007,1043
care,careart,1000,1000
care,caresses,971,1169
care,careproctus,904,2220
care,careggi,891,1127
care,caretas,890,1186
care,caressing,844,945
care,carecemos,810,818
care,carestia,788,900
care,caregiverswebinars,773,773
care,carefull,769,784
care,carea,749,912
care,careerism,742,957
care,carelli,727,969
care,careerist,708,918
care,carecia,684,687
care,careiro,647,992
care,carebara,637,1472
care,carestream,625,838
care,caremark,591,841
care,carell,574,631
care,carenas,551,784
care,caresse,544,694
care,carework,541,853
care,carest,533,583
care,careri,525,674
care,caregiversfocus,522,522
care,careerists,519,683
care,carenc,497,682
care,carette,496,612
care,careening,487,515
care,carecido,472,473
care,carenti,464,481
care,carezcan,463,466
care,carenciadas,460,490
care,carezca,430,433
care,caressed,423,445
care,careya,420,627
care,careme,403,537
care,careta,399,531
care,carestart,387,863
care,carella,382,508
care,careen,368,515
care,carefusion,364,417
care,carem,357,557
care,carelink,352,510
care,carencial,351,448
care,carenciales,350,400
care,carepa,322,542
care,carenado,315,450
car,care,5369981,11126062
car,carried,4747184,5346725
car,carbon,3268726,6162047
car,carcinoma,1408832,2491148
car,cardiac,1336244,2647444
car,cardiovascular,1210381,2049558
car,car,1095624,1813284
car,carry,911635,988010
car,caracter,821232,1038776
car,career,811514,1394385
car,carrying,727452,870785
car,carrier,709901,1061798
car,carlo,642220,842704
car,cara,565606,839936
car,carefully,551429,570465
car,careful,521187,540098
car,carriers,420569,628438
car,card,417890,711595
car,carolina,396372,560028
car,caract,350118,452846
car,carbonate,346233,599404
car,carbohydrate,291391,442565
car,cards,284263,383021
car,cardiology,271969,475855
car,caracteriza,263245,297265
car,carries,262446,272904
car,carlos,253494,356103
car,caribbean,242914,374224
car,cars,239309,349774
car,carotid,238036,532556
car,caregivers,236310,557369
car,carl,232289,285878
car,caring,216644,306372
car,careers,201519,254847
car,cargo,192724,291256
car,carcinomas,188181,299977
car,cartilage,185900,450015
car,caracteristicas,176876,219687
car,carbonyl,170147,233191
car,caracterizaci,166727,195765
car,cardiomyopathy,163633,277743
car,carbohydrates,162737,214661
car,carta,159530,198332
car,carga,154683,235377
car,caracterizar,153084,162209
car,carex,152839,213121
car,carbide,151087,234800
car,carcinogenesis,144761,195688
car,carboxylic,144602,200157
car,cardiopulmonary,143017,208581
car,cart,130983,202154
car,carrera,129119,177131
car,caries,124999,319142
car,caregiver,119043,232098
car,carte,115495,144414
car,cardinal,101369,128900
car,carter,93216,135350
car,carcinogenic,86022,115781
car,carina,83995,216001
car,carcass,83845,188735
car,carboxyl,82207,111901
car,carol,79324,104965
car,carbono,77653,137554
car,cartesian,77631,105420
car,caribe,76296,105984
car,carbonates,76031,110568
car,cardiomyocytes,75843,146309
car,carmen,75235,100512
car,carapace,74662,194519
car,cardio,73758,101529
car,carboxylate,73176,101579
car,caracterizado,70072,72879
car,caracterizada,68210,70365
car,carbons,67823,98786
car,carriage,67036,112226
car,carr,63574,86711
car,carotenoids,59493,103674
car,carers,59370,123129
car,carnegie,59335,77374
car,caratteristiche,59318,73219
car,caroline,59084,75557
car,carp,58944,139481
car,carne,55746,100737
car,carri,55263,73831
car,caregiving,54507,107499
car,cartas,54229,75043
car,carotene,53867,112307
car,carbonaceous,51706,73884
car,cartes,51372,67925
car,cardiometabolic,49449,95139
car,caracteristiques,48852,58095
car,carpenter,48705,64108
car,cardiorespiratory,48475,80160
car,cares,48430,63132
car,carotenoid,47858,88067
car,carroll,47424,69957
car,carbene,47082,78548
car,carvalho,47049,70725
car,cargas,46619,66173
car,cartoon,45989,69352
campylobacter,campylobacter,56112,114616
campylobacter,campylobacteriosis,3765,6188
campylobacter,campylobacters,1366,2203
campylobacter,campylobacterota,316,410
campylobacter,campylobacteria,293,409
campylobacter,campylobacteraceae,259,306
campylobacter,campylobacterales,249,339
campylobacter,campylobacterjejuni,80,98
campylobacter,campylobacteriose,58,79
campylobacter,campylobacterial,42,48
campylobacter,campylobacteriaceae,27,32
campylobacter,campylobacterosis,27,31
campylobacter,campylobacterspp,23,28
campylobacter,campylobacterioses,15,21
campylobacter,campylobacterpylori,13,15
campylobacter,campylobacterium,11,13
campylobacter,campylobactercoli,10,10
campylobacter,campylobacteriosen,9,11
campylobacter,campylobacterisolates,9,10
campylobacter,campylobacterfetus,8,8
campylobacter,campylobacterinfection,8,9
campylobacter,campylobacterios,8,14
campylobacter,campylobacterspecies,8,10
campylobacter,campylobacteriois,7,7
campylobacter,campylobacteriosi,7,7
campylobacter,campylobacteriales,6,7
campylobacter,campylobacterin,6,6
campylobacter,campylobacterlike,6,6
campylobacter,campylobacteriota,4,4
campylobacter,campylobacterspezies,4,5
campylobacter,campylobacterek,3,3
campylobacter,campylobacteri,3,3
campylobacter,campylobacterias,3,3
campylobacter,campylobacteris,3,3
campylobacter,campylobacterlari,3,3
campylobacter,campylobactermay,3,3
campylobacter,campylobactern,3,3
campylobacter,campylobacterwas,3,3
campylobacter,campylobactera,2,2
campylobacter,campylobacteracea,2,2
campylobacter,campylobacterbacterial,2,2
campylobacter,campylobacterbacterie,2,2
campylobacter,campylobacterbakterien,2,2
campylobacter,campylobacterbedingten,2,2
campylobacter,campylobacterbestrijding,2,2
campylobacter,campylobactercontamination,2,2
campylobacter,campylobactere,2,2
campylobacter,campylobactereaceae,2,2
campylobacter,campylobacteremia,2,2
campylobacter,campylobacteren,2,2
campylobacter,campylobacterexcreted,2,2
campylobacter,campylobacterinfections,2,2
campylobacter,campylobacterio,2,2
campylobacter,campylobacteriosise,2,2
campylobacter,campylobacteriosisin,2,2
campylobacter,campylobacteriozis,2,2
campylobacter,campylobacterisosis,2,2
campylobacter,campylobactermultidrug,2,2
campylobacter,campylobacterotal,2,4
campylobacter,campylobacterpyloridis,2,2
campylobacter,campylobacterrel,2,2
campylobacter,campylobacterscreen,2,3
campylobacter,campylobactersp,2,2
campylobacter,campylobacterthe,2,2
campylobacter,campylobactertroglodytis,2,2
campylobacter,campylobacteracae,1,1
campylobacter,campylobacterace,1,1
campylobacter,campylobacteraeota,1,1
campylobacter,campylobacteragar,1,1
campylobacter,campylobacteraisladas,1,1
campylobacter,campylobacteramong,1,1
campylobacter,campylobacterandsalmonella,1,1
campylobacter,campylobacterantimicrobial,1,1
campylobacter,campylobacterare,1,1
campylobacter,campylobacterarten,1,1
campylobacter,campylobacterassociated,1,1
campylobacter,campylobacterbacteremia,1,1
campylobacter,campylobacterbacterien,1,1
campylobacter,campylobacterbedingte,1,1
campylobacter,campylobacterbelastet,1,1
campylobacter,campylobacterbelastung,1,1
campylobacter,campylobacterbesmetting,1,1
campylobacter,campylobacterbesmettingen,1,1
campylobacter,campylobacterbestimmungen,1,1
campylobacter,campylobacterby,1,1
campylobacter,campylobactercampylobacter,1,1
campylobacter,campylobactercanbedefined,1,1
campylobacter,campylobactercolleagues,1,1
campylobacter,campylobactercolonization,1,1
campylobacter,campylobacterconcisus,1,1
campylobacter,campylobacterdiagnostik,1,1
campylobacter,campylobacterdie,1,1
campylobacter,campylobacterdna,1,1
campylobacter,campylobacterdrm,1,1
campylobacter,campylobacterenteritis,1,1
campylobacter,campylobacteres,1,1
campylobacter,campylobacteret,1,1
campylobacter,campylobacterfecal,1,1
campylobacter,campylobacterfecalis,1,1
campylobacter,campylobacterfert,1,1
bushfire,bushfires,4630,6827
bushfire,bushfire,4358,8670
bushfire,bushfirecrc,4,5
bushfire,bushfireprone,2,2
bushfire,bushfiresdrying,2,2
bushfire,bushfiredisaster,1,1
bushfire,bushfirefighter,1,1
bushfire,bushfirefighting,1,1
bushfire,bushfirenet,1,2
bushfire,bushfireprepared,1,1
bushfire,bushfirepropagation,1,1
bushfire,bushfiresaustralia,1,1
bushfire,bushfiresdroughtwater,1,1
bushfire,bushfiresrecoverycatholic,1,1
bushfire,bushfiress,1,1
burn,burning,286789,456314
burn,burn,195573,432385
burn,burnout,149920,461026
burn,burns,131035,205383
burn,burned,101121,154670
burn,burnt,42222,60363
burn,burner,39910,75610
burn,burnett,14942,21138
burn,burners,12948,19406
burn,burnup,10854,19944
burn,burnetii,9376,25460
burn,burnham,8131,11223
burn,burney,6128,9819
burn,burnet,5646,7432
burn,burnside,4876,7008
burn,burnishing,3536,8515
burn,burnished,2870,3557
burn,burnable,2302,3396
burn,burnaby,2277,3121
burn,burneun,1801,1801
burn,burnings,1743,2181
burn,burnley,1627,3105
burn,burne,1603,2196
